Date,Open,High,Low,Close,Adj Close,Volume
2020-06-30,5815.000000,5955.200195,5815.000000,5897.899902,5897.899902,1009000
2020-07-01,5897.899902,5953.899902,5892.799805,5934.399902,5934.399902,729000
2020-07-02,5934.399902,6034.899902,5934.399902,6032.700195,6032.700195,832700
2020-07-03,6032.700195,6101.399902,6021.700195,6057.899902,6057.899902,645900
2020-07-06,6057.899902,6078.299805,6014.600098,6014.600098,6014.600098,568300
2020-07-07,6014.600098,6077.299805,6004.200195,6012.899902,6012.899902,772700
2020-07-08,6012.899902,6018.399902,5920.299805,5920.299805,5920.299805,777800
2020-07-09,5920.299805,5998.799805,5920.299805,5955.500000,5955.500000,681300
2020-07-10,5955.500000,5956.200195,5899.500000,5919.200195,5919.200195,565400
2020-07-13,5998.399902,6007.399902,5919.200195,5977.500000,5977.500000,666700
2020-07-14,5977.500000,5977.500000,5918.799805,5941.100098,5941.100098,652800
2020-07-15,5941.100098,6052.899902,5941.100098,6052.899902,6052.899902,656100
2020-07-16,6052.899902,6078.000000,5989.899902,6010.899902,6010.899902,676700
2020-07-17,6010.899902,6042.399902,5999.399902,6033.600098,6033.600098,583200
2020-07-20,6033.600098,6038.799805,5991.899902,6001.600098,6001.600098,482300
2020-07-21,6001.600098,6160.600098,6001.600098,6156.299805,6156.299805,695400
2020-07-22,6156.299805,6156.299805,6055.500000,6075.100098,6075.100098,614600
2020-07-23,6094.500000,6094.500000,6094.500000,6094.500000,6094.500000,0
2020-07-24,6094.500000,6094.500000,6010.700195,6024.000000,6024.000000,547000
2020-07-27,6024.000000,6044.500000,6013.100098,6044.200195,6044.200195,577100
2020-07-28,6044.200195,6113.799805,6019.799805,6020.500000,6020.500000,732400
2020-07-29,6019.200195,6051.100098,6000.700195,6006.399902,6006.399902,675800
2020-07-30,6019.399902,6067.000000,6019.399902,6051.100098,6051.100098,668700
2020-07-31,6051.100098,6051.100098,5893.200195,5927.799805,5927.799805,879100
2020-08-03,5927.799805,2947.100098,5860.700195,5926.100098,5926.100098,0
2020-08-04,5947.100098,6059.500000,5946.799805,6037.600098,6037.600098,692300
2020-08-05,6031.700195,6033.899902,5964.899902,6001.299805,6001.299805,672500
2020-08-06,6015.799805,6049.299805,6009.299805,6042.200195,6042.200195,696500
2020-08-07,6042.200195,6042.200195,5993.399902,6004.799805,6004.799805,612500
2020-08-10,6004.799805,6125.299805,6004.799805,6110.200195,6110.200195,644800
2020-08-11,6110.200195,6186.100098,6110.200195,6138.700195,6138.700195,726800
2020-08-12,6138.700195,6154.500000,6101.100098,6132.000000,6132.000000,771900
2020-08-13,6132.000000,6157.299805,6075.799805,6091.000000,6091.000000,874600
2020-08-14,6091.000000,6139.100098,6091.000000,6126.200195,6126.200195,734600
2020-08-17,6117.500000,6118.000000,6059.299805,6076.399902,6076.399902,694400
2020-08-18,6076.399902,6139.299805,6075.600098,6123.399902,6123.399902,832500
2020-08-19,6123.399902,6196.600098,6122.500000,6167.600098,6167.600098,883000
2020-08-20,6167.600098,6167.600098,6096.700195,6120.000000,6120.000000,867100
2020-08-21,6120.000000,6166.399902,6104.799805,6111.200195,6111.200195,812200
2020-08-24,6111.200195,6134.799805,6094.700195,6129.600098,6129.600098,793800
2020-08-25,6129.600098,6199.200195,6129.600098,6161.399902,6161.399902,901000
2020-08-26,6160.399902,6160.399902,6079.799805,6116.399902,6116.399902,886400
2020-08-27,6119.100098,6159.799805,6117.100098,6126.200195,6126.200195,824900
2020-08-28,6126.200195,6126.200195,6056.000000,6073.799805,6073.799805,785300
2020-08-31,6073.799805,6093.899902,6060.500000,6060.500000,6060.500000,811400
2020-09-01,6060.500000,6060.500000,5908.899902,5953.399902,5953.399902,885100
2020-09-02,5953.399902,6075.700195,5953.399902,6063.200195,6063.200195,786400
2020-09-03,6063.200195,6130.799805,6063.200195,6112.600098,6112.600098,753600
2020-09-04,6112.600098,6112.600098,5918.799805,5925.500000,5925.500000,761800
2020-09-07,5925.500000,5958.899902,5869.899902,5944.799805,5944.799805,586600
2020-09-08,5944.799805,6025.500000,5944.799805,6007.799805,6007.799805,617200
2020-09-09,6007.799805,6007.799805,5849.399902,5878.600098,5878.600098,818500
2020-09-10,5878.600098,5955.700195,5874.799805,5908.500000,5908.500000,747500
2020-09-11,5908.500000,5908.500000,5836.200195,5859.399902,5859.399902,620700
2020-09-14,5859.399902,5903.200195,5859.399902,5899.500000,5899.500000,619600
2020-09-15,5899.500000,5919.200195,5883.899902,5894.799805,5894.799805,800600
2020-09-16,5894.799805,5958.500000,5894.799805,5956.100098,5956.100098,842200
2020-09-17,5956.100098,5956.500000,5883.200195,5883.200195,5883.200195,916000
2020-09-18,5883.200195,5921.399902,5864.500000,5864.500000,5864.500000,1513000
2020-09-21,5864.500000,5868.500000,5808.200195,5822.600098,5822.600098,690900
2020-09-22,5822.600098,5822.600098,5763.200195,5784.100098,5784.100098,793100
2020-09-23,5784.100098,5933.299805,5784.100098,5923.899902,5923.899902,831400
